text,text_en,cmp_code,eu_code,ends_with_period,ends_with_question,ends_with_exclamation,ends_with_colon,ends_with_semicolon,ends_with_comma,is_sentence_complete,is_clause_complete,has_no_punctuation,text_length,word_count,context,thought_id,input_text
Wir wollen eine Stärkung der kommunalen Ebene in der Planung und Organisation der Gesundheits- und Pflegeversorgung.,We want the municipal level to be strengthened in the planning and organization of healthcare and nursing care.,301,,True,False,False,False,False,False,True,True,False,111,18,"As an immediate measure, we call for the transfer of old-age provisions from private health insurers when switching providers (so-called portability). We want the municipal level to be strengthened in the planning and organization of healthcare and nursing care.",672,"We want the municipal level to be strengthened in the planning and organization of healthcare and nursing care. </s> </s> As an immediate measure, we call for the transfer of old-age provisions from private health insurers when switching providers (so-called portability). We want the municipal level to be strengthened in the planning and organization of healthcare and nursing care. </s>"
Die in den letzten Jahren verstärkte Privatisierung hat keine Verbesserung der Versorgung erbracht und muss zurückgedrängt werden.,The increased privatization in recent years has not led to any improvement in care and must be curtailed.,504,,True,False,False,False,False,False,True,True,False,105,18,We want the municipal level to be strengthened in the planning and organization of healthcare and nursing care. The increased privatization in recent years has not led to any improvement in care and must be curtailed.,673,The increased privatization in recent years has not led to any improvement in care and must be curtailed. </s> </s> We want the municipal level to be strengthened in the planning and organization of healthcare and nursing care. The increased privatization in recent years has not led to any improvement in care and must be curtailed. </s>
Das BSW will den Bedarf der Bevölkerung in den Mittelpunkt stellen.,The BSW wants to focus on the needs of the population.,504,,True,False,False,False,False,False,True,True,False,54,11,The increased privatization in recent years has not led to any improvement in care and must be curtailed. The BSW wants to focus on the needs of the population.,674,The BSW wants to focus on the needs of the population. </s> </s> The increased privatization in recent years has not led to any improvement in care and must be curtailed. The BSW wants to focus on the needs of the population. </s>
"Wir fordern die Abschaffung der kostspieligen Trennung der verschiedenen Versorgungssektoren wie z. B. der ambulanten, Pflege- und stationären Versorgung.","We call for the abolition of the costly separation of the various care sectors, such as outpatient, nursing and inpatient care.",504,,True,False,False,False,False,False,True,True,False,127,21,"The BSW wants to focus on the needs of the population. We call for the abolition of the costly separation of the various care sectors, such as outpatient, nursing and inpatient care.",675,"We call for the abolition of the costly separation of the various care sectors, such as outpatient, nursing and inpatient care. </s> </s> The BSW wants to focus on the needs of the population. We call for the abolition of the costly separation of the various care sectors, such as outpatient, nursing and inpatient care. </s>"
"Wir fordern die Verstetigung der innovativen integrativen Versorgungskonzepte, die vor Ort bislang entwickelt wurden und eine vernetzte Versorgung über alle Akteure hinweg vorsehen.",We call for the consolidation of the innovative integrative care concepts that have been developed locally to date and which provide for networked care across all stakeholders.,504,,True,False,False,False,False,False,True,True,False,176,27,"We call for the abolition of the costly separation of the various care sectors, such as outpatient, nursing and inpatient care. We call for the consolidation of the innovative integrative care concepts that have been developed locally to date and which provide for networked care across all stakeholders.",676,"We call for the consolidation of the innovative integrative care concepts that have been developed locally to date and which provide for networked care across all stakeholders. </s> </s> We call for the abolition of the costly separation of the various care sectors, such as outpatient, nursing and inpatient care. We call for the consolidation of the innovative integrative care concepts that have been developed locally to date and which provide for networked care across all stakeholders. </s>"
"Wir fordern die Beauftragung des Gemeinsamen Bundesausschusses mit der Formulierung der Mindestanforderungen, denen diese Konzepte zu gehorchen haben.",We call for the Federal Joint Committee to be tasked with formulating the minimum requirements to which these concepts must adhere.,504,,True,False,False,False,False,False,True,True,False,131,21,We call for the consolidation of the innovative integrative care concepts that have been developed locally to date and which provide for networked care across all stakeholders. We call for the Federal Joint Committee to be tasked with formulating the minimum requirements to which these concepts must adhere.,677,We call for the Federal Joint Committee to be tasked with formulating the minimum requirements to which these concepts must adhere. </s> </s> We call for the consolidation of the innovative integrative care concepts that have been developed locally to date and which provide for networked care across all stakeholders. We call for the Federal Joint Committee to be tasked with formulating the minimum requirements to which these concepts must adhere. </s>
Die Bundesländer kommen ihren Investitionsverpflichtungen aus der dualen Krankenhausfinanzierung nicht nach.,The federal states are not meeting their investment obligations under the dual hospital financing system.,504,,True,False,False,False,False,False,True,True,False,105,15,We call for the Federal Joint Committee to be tasked with formulating the minimum requirements to which these concepts must adhere. The federal states are not meeting their investment obligations under the dual hospital financing system.,678,The federal states are not meeting their investment obligations under the dual hospital financing system. </s> </s> We call for the Federal Joint Committee to be tasked with formulating the minimum requirements to which these concepts must adhere. The federal states are not meeting their investment obligations under the dual hospital financing system. </s>
"Infolgedessen nun zum Mittel der Krankenhausschließung zu greifen, ist eine zynische Politik und verstärkt die Unterversorgung der Bürger.","Consequently, resorting to hospital closures is a cynical policy and exacerbates the lack of care for citizens.",504,,True,False,False,False,False,False,True,True,False,111,17,"The federal states are not meeting their investment obligations under the dual hospital financing system. Consequently, resorting to hospital closures is a cynical policy and exacerbates the lack of care for citizens.",679,"Consequently, resorting to hospital closures is a cynical policy and exacerbates the lack of care for citizens. </s> </s> The federal states are not meeting their investment obligations under the dual hospital financing system. Consequently, resorting to hospital closures is a cynical policy and exacerbates the lack of care for citizens. </s>"
Wir fordern einen Erhalt und bessere Integration der Krankenhäuser in die Gesundheitsversorgung vor Ort.,We call for hospitals to be maintained and better integrated into local healthcare provision.,504,,True,False,False,False,False,False,True,True,False,93,14,"Consequently, resorting to hospital closures is a cynical policy and exacerbates the lack of care for citizens. We call for hospitals to be maintained and better integrated into local healthcare provision.",680,"We call for hospitals to be maintained and better integrated into local healthcare provision. </s> </s> Consequently, resorting to hospital closures is a cynical policy and exacerbates the lack of care for citizens. We call for hospitals to be maintained and better integrated into local healthcare provision. </s>"
"Anstelle ihrer heutigen Konkurrenz, die zulasten der Patienten geht, ist eine engere Verzahnung von ambulanter und stationärer Krankenversorgung zu fördern.","Instead of their current competition, which is at the expense of patients, a closer integration of outpatient and inpatient healthcare should be promoted.",504,,True,False,False,False,False,False,True,True,False,154,23,"We call for hospitals to be maintained and better integrated into local healthcare provision. Instead of their current competition, which is at the expense of patients, a closer integration of outpatient and inpatient healthcare should be promoted.",681,"Instead of their current competition, which is at the expense of patients, a closer integration of outpatient and inpatient healthcare should be promoted. </s> </s> We call for hospitals to be maintained and better integrated into local healthcare provision. Instead of their current competition, which is at the expense of patients, a closer integration of outpatient and inpatient healthcare should be promoted. </s>"
"Krankenhausschließungen und die aktuelle Krankenhausreform lehnen wir ab, da der ambulante Sektor die Versorgung nicht übernehmen kann und die Reform nicht in eine wirksame Entwicklungsperspektive eingebunden ist.","We reject hospital closures and the current hospital reform, as the outpatient sector cannot take over care and the reform is not integrated into an effective development perspective.",504,,True,False,False,False,False,False,True,True,False,183,28,"Instead of their current competition, which is at the expense of patients, a closer integration of outpatient and inpatient healthcare should be promoted. We reject hospital closures and the current hospital reform, as the outpatient sector cannot take over care and the reform is not integrated into an effective development perspective.",682,"We reject hospital closures and the current hospital reform, as the outpatient sector cannot take over care and the reform is not integrated into an effective development perspective. </s> </s> Instead of their current competition, which is at the expense of patients, a closer integration of outpatient and inpatient healthcare should be promoted. We reject hospital closures and the current hospital reform, as the outpatient sector cannot take over care and the reform is not integrated into an effective development perspective. </s>"
Besonders Hausärzte als Ansprechpartner der Patienten müssen höher vergütet werden.,"GPs in particular, as the point of contact for patients, must be paid more.",504,,True,False,False,False,False,False,True,True,False,75,14,"We reject hospital closures and the current hospital reform, as the outpatient sector cannot take over care and the reform is not integrated into an effective development perspective. GPs in particular, as the point of contact for patients, must be paid more.",683,"GPs in particular, as the point of contact for patients, must be paid more. </s> </s> We reject hospital closures and the current hospital reform, as the outpatient sector cannot take over care and the reform is not integrated into an effective development perspective. GPs in particular, as the point of contact for patients, must be paid more. </s>"
Generell darf der Wegfall der Privatversicherung nicht zu Einkommenseinbußen für niedergelassene Ärzte und Zahnärzte führen.,"In general, the abolition of private insurance must not lead to a loss of income for doctors and dentists in private practice.",504,,True,False,False,False,False,False,True,True,False,126,22,"GPs in particular, as the point of contact for patients, must be paid more. In general, the abolition of private insurance must not lead to a loss of income for doctors and dentists in private practice.",684,"In general, the abolition of private insurance must not lead to a loss of income for doctors and dentists in private practice. </s> </s> GPs in particular, as the point of contact for patients, must be paid more. In general, the abolition of private insurance must not lead to a loss of income for doctors and dentists in private practice. </s>"
Mehr als fünf Milliarden Euro zahlen die Bürger jedes Jahr aus eigener Tasche für zahnmedizinische Behandlungen.,"Every year, citizens pay more than five billion euros out of their own pockets for dental treatment.",504,,True,False,False,False,False,False,True,True,False,100,17,"In general, the abolition of private insurance must not lead to a loss of income for doctors and dentists in private practice. Every year, citizens pay more than five billion euros out of their own pockets for dental treatment.",685,"Every year, citizens pay more than five billion euros out of their own pockets for dental treatment. </s> </s> In general, the abolition of private insurance must not lead to a loss of income for doctors and dentists in private practice. Every year, citizens pay more than five billion euros out of their own pockets for dental treatment. </s>"
Wir wollen notwendigen Zahnersatz und Sehhilfen vollständig in den Leistungskatalog der gesetzlichen Gesundheitsabsicherung zurückholen.,We want to bring necessary dental prostheses and visual aids fully back into the benefits catalog of statutory health insurance.,504,,True,False,False,False,False,False,True,True,False,128,20,"Every year, citizens pay more than five billion euros out of their own pockets for dental treatment. We want to bring necessary dental prostheses and visual aids fully back into the benefits catalog of statutory health insurance.",686,"We want to bring necessary dental prostheses and visual aids fully back into the benefits catalog of statutory health insurance. </s> </s> Every year, citizens pay more than five billion euros out of their own pockets for dental treatment. We want to bring necessary dental prostheses and visual aids fully back into the benefits catalog of statutory health insurance. </s>"
Das Lächeln der Menschen darf nicht vom Geldbeutel abhängen!,People's smiles must not depend on their wallets!,504,,False,False,True,False,False,False,True,True,False,49,8,We want to bring necessary dental prostheses and visual aids fully back into the benefits catalog of statutory health insurance. People's smiles must not depend on their wallets!,687,People's smiles must not depend on their wallets! </s> </s> We want to bring necessary dental prostheses and visual aids fully back into the benefits catalog of statutory health insurance. People's smiles must not depend on their wallets! </s>
"Geburtskliniken und Hebammen-geführte Kreißsäle dürfen nicht in unerreichbarer Ferne liegen, sondern müssen wohnortnah zur Verfügung stehen.","Maternity clinics and midwife-led delivery rooms must not be located far away, but must be available close to where people live.",504,,True,False,False,False,False,False,True,True,False,128,21,"People's smiles must not depend on their wallets! Maternity clinics and midwife-led delivery rooms must not be located far away, but must be available close to where people live.",688,"Maternity clinics and midwife-led delivery rooms must not be located far away, but must be available close to where people live. </s> </s> People's smiles must not depend on their wallets! Maternity clinics and midwife-led delivery rooms must not be located far away, but must be available close to where people live. </s>"
"Die Benachteiligung der Kinder- und Jugendmedizin ist aufzuheben,",The discrimination against pediatric and adolescent medicine must be abolished and,504,,False,False,False,False,False,False,False,False,True,82,11,"Maternity clinics and midwife-led delivery rooms must not be located far away, but must be available close to where people live. The discrimination against pediatric and adolescent medicine must be abolished and training in pediatric nursing must be resumed.",689,"The discrimination against pediatric and adolescent medicine must be abolished and </s> </s> Maternity clinics and midwife-led delivery rooms must not be located far away, but must be available close to where people live. The discrimination against pediatric and adolescent medicine must be abolished and training in pediatric nursing must be resumed. </s>"
die Ausbildung zur Kinderkrankenpflege wieder aufzunehmen.,training in pediatric nursing must be resumed.,504,,True,False,False,False,False,False,True,True,False,46,7,"Maternity clinics and midwife-led delivery rooms must not be located far away, but must be available close to where people live. The discrimination against pediatric and adolescent medicine must be abolished and training in pediatric nursing must be resumed.",689,"training in pediatric nursing must be resumed. </s> </s> Maternity clinics and midwife-led delivery rooms must not be located far away, but must be available close to where people live. The discrimination against pediatric and adolescent medicine must be abolished and training in pediatric nursing must be resumed. </s>"
"Genauso sind Palliativmedizin, die Versorgung mit Hospizen und die stationäre Pflege so zu fördern, dass diese Phase des menschlichen Lebens in Würde verbracht werden kann.","Likewise, palliative medicine, hospice care and inpatient care must be promoted in such a way that this phase of human life can be spent in dignity.",504,,True,False,False,False,False,False,True,True,False,148,26,"The discrimination against pediatric and adolescent medicine must be abolished and training in pediatric nursing must be resumed. Likewise, palliative medicine, hospice care and inpatient care must be promoted in such a way that this phase of human life can be spent in dignity.",690,"Likewise, palliative medicine, hospice care and inpatient care must be promoted in such a way that this phase of human life can be spent in dignity. </s> </s> The discrimination against pediatric and adolescent medicine must be abolished and training in pediatric nursing must be resumed. Likewise, palliative medicine, hospice care and inpatient care must be promoted in such a way that this phase of human life can be spent in dignity. </s>"
Das Pflegeheim darf nicht Armutsfalle sein!,Nursing homes must not be a poverty trap!,504,,False,False,True,False,False,False,True,True,False,41,8,"Likewise, palliative medicine, hospice care and inpatient care must be promoted in such a way that this phase of human life can be spent in dignity. Nursing homes must not be a poverty trap!",691,"Nursing homes must not be a poverty trap! </s> </s> Likewise, palliative medicine, hospice care and inpatient care must be promoted in such a way that this phase of human life can be spent in dignity. Nursing homes must not be a poverty trap! </s>"
Die Eigenanteile für Pflegeheimbewohner müssen deutlich sinken.,The co-payments for nursing home residents must be significantly reduced.,504,,True,False,False,False,False,False,True,True,False,73,10,Nursing homes must not be a poverty trap! The co-payments for nursing home residents must be significantly reduced.,692,The co-payments for nursing home residents must be significantly reduced. </s> </s> Nursing homes must not be a poverty trap! The co-payments for nursing home residents must be significantly reduced. </s>
"Deshalb fordern wir eine Pflegevollversicherung, die überwiegend aus Steuermitteln finanziert wird.",That is why we are calling for full long-term care insurance that is financed primarily from tax revenue.,504,,True,False,False,False,False,False,True,True,False,105,18,The co-payments for nursing home residents must be significantly reduced. That is why we are calling for full long-term care insurance that is financed primarily from tax revenue.,693,That is why we are calling for full long-term care insurance that is financed primarily from tax revenue. </s> </s> The co-payments for nursing home residents must be significantly reduced. That is why we are calling for full long-term care insurance that is financed primarily from tax revenue. </s>
Eine würdige Pflege im Alter darf keine Frage des Geldes sein.,Dignified care in old age must not be a question of money.,504,,True,False,False,False,False,False,True,True,False,58,12,That is why we are calling for full long-term care insurance that is financed primarily from tax revenue. Dignified care in old age must not be a question of money.,694,Dignified care in old age must not be a question of money. </s> </s> That is why we are calling for full long-term care insurance that is financed primarily from tax revenue. Dignified care in old age must not be a question of money. </s>
"Wir wollen mehr Medizinstudienplätze und Ausbildungsplätze für Psychotherapeuten schaffen,","We want to create more medical study places and training places for psychotherapists,",504,,False,False,False,False,False,True,False,False,False,85,13,"Dignified care in old age must not be a question of money. We want to create more medical study places and training places for psychotherapists, train more nursing staff and offer better pay.",695,"We want to create more medical study places and training places for psychotherapists, </s> </s> Dignified care in old age must not be a question of money. We want to create more medical study places and training places for psychotherapists, train more nursing staff and offer better pay. </s>"
mehr Pflegepersonal ausbilden,train more nursing staff,504,,False,False,False,False,False,False,False,False,True,24,4,"Dignified care in old age must not be a question of money. We want to create more medical study places and training places for psychotherapists, train more nursing staff and offer better pay.",695,"train more nursing staff </s> </s> Dignified care in old age must not be a question of money. We want to create more medical study places and training places for psychotherapists, train more nursing staff and offer better pay. </s>"
und eine bessere Bezahlung.,and offer better pay.,504,,True,False,False,False,False,False,True,True,False,21,4,"Dignified care in old age must not be a question of money. We want to create more medical study places and training places for psychotherapists, train more nursing staff and offer better pay.",695,"and offer better pay. </s> </s> Dignified care in old age must not be a question of money. We want to create more medical study places and training places for psychotherapists, train more nursing staff and offer better pay. </s>"
"Junge Leute mit einem harten Numerus clausus vom Medizin-Studium abzuhalten und dann die Ärzte aus ärmeren Ländern anzuwerben, ist eine zynische Politik.",Discouraging young people from studying medicine with a tough numerus clausus and then recruiting doctors from poorer countries is a cynical policy.,504,,True,False,False,False,False,False,True,True,False,148,22,"We want to create more medical study places and training places for psychotherapists, train more nursing staff and offer better pay. Discouraging young people from studying medicine with a tough numerus clausus and then recruiting doctors from poorer countries is a cynical policy.",696,"Discouraging young people from studying medicine with a tough numerus clausus and then recruiting doctors from poorer countries is a cynical policy. </s> </s> We want to create more medical study places and training places for psychotherapists, train more nursing staff and offer better pay. Discouraging young people from studying medicine with a tough numerus clausus and then recruiting doctors from poorer countries is a cynical policy. </s>"
Mieterhöhungen stoppen – gemeinnützigen Wohnungsbau fördern,Stop rent increases - promote non-profit housing construction,H,,False,False,False,False,False,False,False,False,True,61,8,Discouraging young people from studying medicine with a tough numerus clausus and then recruiting doctors from poorer countries is a cynical policy. Stop rent increases - promote non-profit housing construction Politicians have failed in the housing market.,697,Stop rent increases - promote non-profit housing construction </s> </s> Discouraging young people from studying medicine with a tough numerus clausus and then recruiting doctors from poorer countries is a cynical policy. Stop rent increases - promote non-profit housing construction Politicians have failed in the housing market. </s>
Auf dem Wohnungsmarkt hat die Politik versagt.,Politicians have failed in the housing market.,305.1,,True,False,False,False,False,False,True,True,False,46,7,Discouraging young people from studying medicine with a tough numerus clausus and then recruiting doctors from poorer countries is a cynical policy. Stop rent increases - promote non-profit housing construction Politicians have failed in the housing market.,697,Politicians have failed in the housing market. </s> </s> Discouraging young people from studying medicine with a tough numerus clausus and then recruiting doctors from poorer countries is a cynical policy. Stop rent increases - promote non-profit housing construction Politicians have failed in the housing market. </s>
"Sie hat die Bürger nicht vor rasant steigenden Wohnkosten geschützt, sondern die Teuerung durch falsche Vorgaben und mangelnde Regulierung weiter angetrieben.","It has not protected citizens from rapidly rising housing costs, but has instead driven up prices further through incorrect guidelines and a lack of regulation.",403,,True,False,False,False,False,False,True,True,False,160,25,"Stop rent increases - promote non-profit housing construction Politicians have failed in the housing market. It has not protected citizens from rapidly rising housing costs, but has instead driven up prices further through incorrect guidelines and a lack of regulation.",698,"It has not protected citizens from rapidly rising housing costs, but has instead driven up prices further through incorrect guidelines and a lack of regulation. </s> </s> Stop rent increases - promote non-profit housing construction Politicians have failed in the housing market. It has not protected citizens from rapidly rising housing costs, but has instead driven up prices further through incorrect guidelines and a lack of regulation. </s>"
Immer mehr Menschen können kaum noch ihre Miete bezahlen.,More and more people are barely able to pay their rent.,503,,True,False,False,False,False,False,True,True,False,55,11,"It has not protected citizens from rapidly rising housing costs, but has instead driven up prices further through incorrect guidelines and a lack of regulation. More and more people are barely able to pay their rent.",699,"More and more people are barely able to pay their rent. </s> </s> It has not protected citizens from rapidly rising housing costs, but has instead driven up prices further through incorrect guidelines and a lack of regulation. More and more people are barely able to pay their rent. </s>"
"Wer heute umziehen muss, steht nicht nur in Großstädten vor einer fast unlösbaren Aufgabe.","Anyone who has to move today faces an almost impossible task, and not just in large cities.",503,,True,False,False,False,False,False,True,True,False,91,17,"More and more people are barely able to pay their rent. Anyone who has to move today faces an almost impossible task, and not just in large cities.",700,"Anyone who has to move today faces an almost impossible task, and not just in large cities. </s> </s> More and more people are barely able to pay their rent. Anyone who has to move today faces an almost impossible task, and not just in large cities. </s>"
"Dort, wo Bürger und Familien den Sprung in das ersehnte Eigenheim wagen, greift der Staat ebenfalls zu und profitiert von steigenden Immobilienpreisen.","In places where people and families are taking the plunge into the home they long for, the state is also stepping in and profiting from rising property prices.",401,,True,False,False,False,False,False,True,True,False,159,28,"Anyone who has to move today faces an almost impossible task, and not just in large cities. In places where people and families are taking the plunge into the home they long for, the state is also stepping in and profiting from rising property prices.",701,"In places where people and families are taking the plunge into the home they long for, the state is also stepping in and profiting from rising property prices. </s> </s> Anyone who has to move today faces an almost impossible task, and not just in large cities. In places where people and families are taking the plunge into the home they long for, the state is also stepping in and profiting from rising property prices. </s>"
"Die Ampel-Regierung hatte großspurig versprochen, jährlich 400.000 Wohnungen neu bauen zu lassen,","The traffic light government had grandiloquently promised to build 400,000 new homes a year,",411,,False,False,False,False,False,True,False,False,False,92,14,"In places where people and families are taking the plunge into the home they long for, the state is also stepping in and profiting from rising property prices. The traffic light government had grandiloquently promised to build 400,000 new homes a year, including 100,000 subsidized affordable homes.",702,"The traffic light government had grandiloquently promised to build 400,000 new homes a year, </s> </s> In places where people and families are taking the plunge into the home they long for, the state is also stepping in and profiting from rising property prices. The traffic light government had grandiloquently promised to build 400,000 new homes a year, including 100,000 subsidized affordable homes. </s>"
darunter 100.000 geförderte günstige Wohnungen.,"including 100,000 subsidized affordable homes.",504,,True,False,False,False,False,False,True,True,False,46,5,"In places where people and families are taking the plunge into the home they long for, the state is also stepping in and profiting from rising property prices. The traffic light government had grandiloquently promised to build 400,000 new homes a year, including 100,000 subsidized affordable homes.",702,"including 100,000 subsidized affordable homes. </s> </s> In places where people and families are taking the plunge into the home they long for, the state is also stepping in and profiting from rising property prices. The traffic light government had grandiloquently promised to build 400,000 new homes a year, including 100,000 subsidized affordable homes. </s>"
Dieses Ziel wurde meilenweit verfehlt.,This target was missed by miles.,305.1,,True,False,False,False,False,False,True,True,False,32,6,"The traffic light government had grandiloquently promised to build 400,000 new homes a year, including 100,000 subsidized affordable homes. This target was missed by miles.",703,"This target was missed by miles. </s> </s> The traffic light government had grandiloquently promised to build 400,000 new homes a year, including 100,000 subsidized affordable homes. This target was missed by miles. </s>"
Die Anzahl der Baugenehmigungen brach zuletzt weiter ein.,The number of building permits recently slumped further.,411,,True,False,False,False,False,False,True,True,False,56,8,This target was missed by miles. The number of building permits recently slumped further.,704,The number of building permits recently slumped further. </s> </s> This target was missed by miles. The number of building permits recently slumped further. </s>
Die Zahl der Sozialwohnungen ist mit rund einer Million auf einem Tiefstand angekommen.,The number of social housing units has reached a low of around one million.,504,,True,False,False,False,False,False,True,True,False,75,14,The number of building permits recently slumped further. The number of social housing units has reached a low of around one million.,705,The number of social housing units has reached a low of around one million. </s> </s> The number of building permits recently slumped further. The number of social housing units has reached a low of around one million. </s>
1990 waren es noch fast dreimal so viele.,"In 1990, there were almost three times as many.",504,,True,False,False,False,False,False,True,True,False,47,9,"The number of social housing units has reached a low of around one million. In 1990, there were almost three times as many.",706,"In 1990, there were almost three times as many. </s> </s> The number of social housing units has reached a low of around one million. In 1990, there were almost three times as many. </s>"
Jedes Jahr fallen deutlich mehr Wohnungen aus der Sozialbindung als neue gebaut werden.,"Every year, significantly more apartments fall out of social housing than new ones are built.",504,,True,False,False,False,False,False,True,True,False,93,15,"In 1990, there were almost three times as many. Every year, significantly more apartments fall out of social housing than new ones are built.",707,"Every year, significantly more apartments fall out of social housing than new ones are built. </s> </s> In 1990, there were almost three times as many. Every year, significantly more apartments fall out of social housing than new ones are built. </s>"
Angesichts hoher Zinsen und Baukosten sowie zunehmender finanzieller Belastungen breiter Bevölkerungsschichten und der Kommunen ist es höchste Zeit für eine Trendwende beim Wohnungs-Neubau.,"In view of high interest rates and construction costs as well as increasing financial burdens on broad sections of the population and local authorities, it is high time for a turnaround in new housing construction.",403,,True,False,False,False,False,False,True,True,False,214,35,"Every year, significantly more apartments fall out of social housing than new ones are built. In view of high interest rates and construction costs as well as increasing financial burdens on broad sections of the population and local authorities, it is high time for a turnaround in new housing construction.",708,"In view of high interest rates and construction costs as well as increasing financial burdens on broad sections of the population and local authorities, it is high time for a turnaround in new housing construction. </s> </s> Every year, significantly more apartments fall out of social housing than new ones are built. In view of high interest rates and construction costs as well as increasing financial burdens on broad sections of the population and local authorities, it is high time for a turnaround in new housing construction. </s>"
Der gemeinnützige Wohnungsbau muss gestärkt werden.,Non-profit housing construction must be strengthened.,504,,True,False,False,False,False,False,True,True,False,53,6,"In view of high interest rates and construction costs as well as increasing financial burdens on broad sections of the population and local authorities, it is high time for a turnaround in new housing construction. Non-profit housing construction must be strengthened.",709,"Non-profit housing construction must be strengthened. </s> </s> In view of high interest rates and construction costs as well as increasing financial burdens on broad sections of the population and local authorities, it is high time for a turnaround in new housing construction. Non-profit housing construction must be strengthened. </s>"
"Größere Teile des Wohnungsmarktes müssen wieder den Regeln der Gemeinnützigkeit unterliegen,","Larger parts of the housing market must once again be subject to the rules of non-profit status,",403,,False,False,False,False,False,True,False,False,False,96,17,"Non-profit housing construction must be strengthened. Larger parts of the housing market must once again be subject to the rules of non-profit status, non-profit and municipal housing construction companies should receive low-interest loans and launch a major housing construction program.",710,"Larger parts of the housing market must once again be subject to the rules of non-profit status, </s> </s> Non-profit housing construction must be strengthened. Larger parts of the housing market must once again be subject to the rules of non-profit status, non-profit and municipal housing construction companies should receive low-interest loans and launch a major housing construction program. </s>"
gemeinnützige und kommunale Wohnungsbauunternehmen sollten zinsvergünstigte Kredite erhalten,non-profit and municipal housing construction companies should receive low-interest loans,403,,False,False,False,False,False,False,False,False,True,89,10,"Non-profit housing construction must be strengthened. Larger parts of the housing market must once again be subject to the rules of non-profit status, non-profit and municipal housing construction companies should receive low-interest loans and launch a major housing construction program.",710,"non-profit and municipal housing construction companies should receive low-interest loans </s> </s> Non-profit housing construction must be strengthened. Larger parts of the housing market must once again be subject to the rules of non-profit status, non-profit and municipal housing construction companies should receive low-interest loans and launch a major housing construction program. </s>"
und ein großes Wohnungsbauprogramm auflegen.,and launch a major housing construction program.,403,,True,False,False,False,False,False,True,True,False,48,7,"Non-profit housing construction must be strengthened. Larger parts of the housing market must once again be subject to the rules of non-profit status, non-profit and municipal housing construction companies should receive low-interest loans and launch a major housing construction program.",710,"and launch a major housing construction program. </s> </s> Non-profit housing construction must be strengthened. Larger parts of the housing market must once again be subject to the rules of non-profit status, non-profit and municipal housing construction companies should receive low-interest loans and launch a major housing construction program. </s>"
"Dort, wo Sozialwohnungen entstehen, muss die Sozialbindung dauerhaft gelten.","Where social housing is built, the social commitment must apply permanently.",504,,True,False,False,False,False,False,True,True,False,76,11,"Larger parts of the housing market must once again be subject to the rules of non-profit status, non-profit and municipal housing construction companies should receive low-interest loans and launch a major housing construction program. Where social housing is built, the social commitment must apply permanently.",711,"Where social housing is built, the social commitment must apply permanently. </s> </s> Larger parts of the housing market must once again be subject to the rules of non-profit status, non-profit and municipal housing construction companies should receive low-interest loans and launch a major housing construction program. Where social housing is built, the social commitment must apply permanently. </s>"
Mieter müssen vor allem in Ballungsräumen und Universitätsstädten immer mehr für das Wohnen ausgeben.,"Tenants have to spend more and more on housing, especially in conurbations and university cities.",403,,True,False,False,False,False,False,True,True,False,97,15,"Where social housing is built, the social commitment must apply permanently. Tenants have to spend more and more on housing, especially in conurbations and university cities.",712,"Tenants have to spend more and more on housing, especially in conurbations and university cities. </s> </s> Where social housing is built, the social commitment must apply permanently. Tenants have to spend more and more on housing, especially in conurbations and university cities. </s>"
"Anstatt das Wohngeld zu erhöhen, das am Ende nur Immobilieneigentümern zugutekommt, sollte der Staat Mieten deckeln","Instead of increasing housing benefit, which ultimately only benefits property owners, the state should cap rents",412,,False,False,False,False,False,False,False,False,True,113,16,"Tenants have to spend more and more on housing, especially in conurbations and university cities. Instead of increasing housing benefit, which ultimately only benefits property owners, the state should cap rents and invest in the construction of new rental apartments - with a clear focus on the affordable segment.",713,"Instead of increasing housing benefit, which ultimately only benefits property owners, the state should cap rents </s> </s> Tenants have to spend more and more on housing, especially in conurbations and university cities. Instead of increasing housing benefit, which ultimately only benefits property owners, the state should cap rents and invest in the construction of new rental apartments - with a clear focus on the affordable segment. </s>"
und in den Neubau von Mietwohnungen investieren – mit klarem Fokus auf das preisgünstige Segment.,and invest in the construction of new rental apartments - with a clear focus on the affordable segment.,403,,True,False,False,False,False,False,True,True,False,103,18,"Tenants have to spend more and more on housing, especially in conurbations and university cities. Instead of increasing housing benefit, which ultimately only benefits property owners, the state should cap rents and invest in the construction of new rental apartments - with a clear focus on the affordable segment.",713,"and invest in the construction of new rental apartments - with a clear focus on the affordable segment. </s> </s> Tenants have to spend more and more on housing, especially in conurbations and university cities. Instead of increasing housing benefit, which ultimately only benefits property owners, the state should cap rents and invest in the construction of new rental apartments - with a clear focus on the affordable segment. </s>"
