text,text_en,cmp_code,eu_code,annotations
"Wir begrüßen die Entwicklung hin zu einer multipolaren Welt, wollen dabei ihre Chancen nutzen sowie ihre Risiken minimieren.",We welcome the development towards a multipolar world and want to use its opportunities and minimize its risks.,107,,101.2
"Die Vereinten Nationen sind so zu reformieren, dass den veränderten Gewichtungen in der Welt Rechnung getragen wird.",The United Nations must be reformed to take account of the changing weightings in the world.,107,,101.1
Wir streben einen ständigen Sitz Deutschlands im UN-Sicherheitsrat,We are striving for a permanent seat for Germany on the UN Security Council,601.1,,101.1
sowie die Streichung der gegen Deutschland gerichteten Feindstaatenklausel aus der Charta der Vereinten Nationen an,and the removal of the enemy state clause against Germany from the United Nations Charter,601.1,,101.3
und wollen den UN-Migrationspakt (Global Compact for Migration) sowie den UN-Flüchtlingspakt (Global Compact on Refugees) aufkündigen.,and want to terminate the UN Global Compact for Migration and the UN Global Compact on Refugees.,601.2,,101.4
Eine neue Friedensordnung auf dem europäischen Kontinent,A new peace order on the European continent,H,,101.4
"Eine stabile Friedensordnung in Europa bedarf einer ausgewogenen Zusammenarbeit aller europäischen Staaten, deren legitime Sicherheitsinteressen dabei zu berücksichtigen sind.","A stable peace order in Europe requires balanced cooperation between all European states, whose legitimate security interests must be taken into account.",106,,101.1
Die Rolle der OSZE bei der Stabilisierung von Krisenregionen in Europa und seiner Peripherie muss weiterentwickelt werden.,The role of the OSCE in stabilizing crisis regions in Europe and its periphery must be further developed.,107,,101.1
Alle Möglichkeiten zum Dialog müssen genutzt werden.,All opportunities for dialog must be exploited.,106,,101.1
Es darf keinen neuen „Eisernen Vorhang“ in Europa geben.,"There must be no new ""Iron Curtain"" in Europe.",106,,101.1
"Wir setzen uns für die Stärkung und Erweiterung der Kontrollmechanismen in der nuklearen und konventionellen Rüstung ein,",We advocate the strengthening and expansion of control mechanisms in nuclear and conventional armaments,105,,101.1
"sowie für die Neuverhandlung ausgesetzter Verträge (INF, START, ABM, MBFR u. a.).",", as well as the renegotiation of suspended treaties (INF, START, ABM, MBFR, etc.).",105,,101.1
"Reparationsforderungen, wie etwa von Polen und Griechenland vorgetragen, lehnen wir ab, weil diese Fragen völkerrechtlich bereits abschließend geklärt sind.","We reject demands for reparations, such as those put forward by Poland and Greece, because these issues have already been conclusively clarified under international law.",601.1,,101.1
Die in Europa entstandene Rechts- und Friedensordnung darf nicht durch inakzeptable Forderungen infrage gestellt werden.,The legal and peaceful order that has developed in Europe must not be called into question by unacceptable demands.,106,,201
Das Verhältnis zu ausgewählten Staaten,Relations with selected states,H,,201
USA,THE USA,H,,201.1
"Gute Beziehungen zu den Vereinigten Staaten (USA) sind für Deutschland und Europa von wesentlicher Bedeutung, insbesondere die der wirtschaftlichen, technologischen und wissenschaftlichen Zusammenarbeit.","Good relations with the United States (USA) are essential for Germany and Europe, especially in terms of economic, technological and scientific cooperation.",107,,201.2
"Die AfD setzt sich für eine Verbesserung der Beziehungen Deutschlands zu den Vereinigten Staaten ein, deren neue Administration das Ende der Klimaideologie und der Wokeness einläutet.","The AfD is committed to improving Germany's relations with the United States, whose new administration heralds the end of climate ideology and wokeness.",107,,101
In der neuen US-Regierung sehen wir auch einen starken Partner in unserem Einsatz für die Meinungsfreiheit,We also see the new US administration as a strong partner in our commitment to freedom of expression,201.2,,102
und gegen die Internet-Zensur.,and against internet censorship.,201.1,,103
Die geopolitischen und ökonomischen Interessen der USA unterscheiden sich in zunehmendem Maße von denen Deutschlands und anderer europäischer Staaten.,The geopolitical and economic interests of the USA are increasingly diverging from those of Germany and other European countries.,109,,103.1
"Ein Beispiel dafür ist die Energieversorgung, so etwa der massive Versuch der USA, die Inbetriebnahme der Nord Stream-Ferngasleitung zu verhindern.","One example of this is the energy supply, such as the massive attempt by the USA to prevent the Nord Stream long-distance gas pipeline from going into operation.",109,,103.2
Deutschland darf sich nicht durch weichenstellende Entscheidungen der USA gegenüber anderen Mächten in Konflikte hineinziehen lassen.,Germany must not allow itself to be drawn into conflicts with other powers as a result of decisions made by the USA that give way.,109,,103.3
"Wir lehnen die geplante Stationierung von weitreichenden US-Waffensystemen (Marschflugkörpern, Drohnen und Raketen) in Deutschland ab.","We reject the planned stationing of long-range US weapons systems (cruise missiles, drones and missiles) in Germany.",105,,201
Russland,Russia,H,,201
"Russland war über Jahrzehnte ein zuverlässiger Lieferant und Garant einer erschwinglichen Energieversorgung, die aufgrund unserer energieintensiven Industrie die Achillesferse der deutschen Volkswirtschaft darstellt.","For decades, Russia has been a reliable supplier and guarantor of an affordable energy supply, which is the Achilles heel of the German economy due to our energy-intensive industry.",407,,201.2
Zur Wiederherstellung des ungestörten Handels mit Russland gehören die sofortige Aufhebung der Wirtschaftssanktionen gegen Russland,Restoring uninterrupted trade with Russia requires the immediate lifting of economic sanctions against Russia,407,,201.1
sowie die Instandsetzung der Nord Stream-Leitungen.,and the repair of the Nord Stream pipelines.,411,,201
Die Beziehungen Deutschlands zur Eurasischen Wirtschaftsunion sollen ausgebaut werden.,Germany's relations with the Eurasian Economic Union should be expanded.,107,,203
Ukraine,Ukraine,H,,203.1
Der Krieg in der Ukraine hat die europäische Friedensordnung aus den Angeln gehoben.,The war in Ukraine has unhinged the European peace order.,106,,403
Die Zukunft der Ukraine sehen wir als neutralen Staat außerhalb von NATO und EU.,We see Ukraine's future as a neutral state outside NATO and the EU.,109,,201
Europäischer Nachbarraum,European neighborhood,H,,103.1
"Die Türkei gehört kulturell zwar nicht zu Europa, ist aber für uns ein wichtiger strategischer und wirtschaftlicher Partner.","Although Turkey is not culturally part of Europe, it is an important strategic and economic partner for us.",107,,103.1
Die Einmischung in unsere inneren Angelegenheiten mittels ideologischer oder finanzieller Förderung islamistischer und nationalistischer Gruppen aus dem Ausland lehnen wir ab.,We reject interference in our internal affairs by means of ideological or financial support for Islamist and nationalist groups from abroad.,103.1,,103.1
"Der Weg zum Frieden im Nahen Osten führt nicht über Terror, Krieg oder internationale Einmischung, sondern über vertrauensbildende Maßnahmen.","The path to peace in the Middle East does not lead through terror, war or international interference, but through confidence-building measures.",106,,103.1
"Ziel ist ein gerechter Frieden, der auf Völkerrecht, Gleichberechtigung und gegenseitiger Anerkennung beruht.","The goal is a just peace based on international law, equality and mutual recognition.",106,,103.1
Unsere primären Interessen sind die Verhinderung neuer Massenmigration,Our primary interests are the prevention of new mass migration,601.2,,103.2
und eines kriegerischen Flächenbrands im Nahen Osten.,and a warlike conflagration in the Middle East.,106,,103.2
China,China,H,,103.2
Das Verhältnis zur Volksrepublik China muss sich an den realpolitischen Interessen Deutschlands orientieren.,The relationship with the People's Republic of China must be oriented towards Germany's real political interests.,107,,103.2
"Die wirtschaftlichen, wissenschaftlichen und kulturellen Kontakte zu China wollen wir ausbauen.","We want to expand economic, scientific and cultural contacts with China.",107,,201
"China ist als Handelspartner für Deutschland von herausragender Bedeutung, als Wettbewerber und Partner zugleich.","China is an extremely important trading partner for Germany, both as a competitor and a partner.",107,,201.1
"Die Beziehungen weiter zu fördern, liegt in unserem Interesse,","It is in our interest to further promote relations,",107,,201.2
allerdings nur unter strikter Einhaltung von Gleichberechtigung und Fairness im Wettbewerb,but only by strictly observing equality and fairness in competition,406,,201.3
"und unter Schutz vor Abschöpfung und Ausverkauf deutscher Technologien, Unternehmen und Schlüsselindustrien.","and by protecting German technologies, companies and key industries from being siphoned off and sold off.",406,,201.4
"Die chinesische Führung hat ein weltweites Infrastrukturprojekt begonnen, das als „Neue Seidenstraße“ bekannt geworden ist und der Stärkung des chinesischen Einflusses in der Welt dient.","The Chinese leadership has launched a global infrastructure project that has become known as the ""New Silk Road"" and serves to strengthen China's influence in the world.",107,,201
"Soweit sich hieraus Chancen für die deutsche Wirtschaft ergeben, wollen wir diese nutzen.",We want to take advantage of any opportunities that arise from this for the German economy.,107,,201.1
Jegliche Entwicklungshilfe an China ist mit sofortiger Wirkung einzustellen.,All development aid to China must be stopped with immediate effect.,109,,201.2
Handelspolitik – Deutschland muss wirtschaftliche Stärken ausbauen,Trade policy - Germany must build on its economic strengths,H,,101
Die Weltwirtschaft befindet sich heute im Spannungsfeld zwischen einem weiteren Ausbau der globalen Verflechtungen,The global economy is currently caught between the conflicting priorities of further expanding global interdependencies,407,,201.1
"und ihrer maßvollen Rückführung in dezentrale, regional fokussierte Wertschöpfungsstrukturen.","and moderately returning to decentralized, regionally focused value creation structures.",406,,201.2
Die deutsche Außenhandelspolitik muss dabei einen diskriminierungsfreien Zugang zu ausländischen Import- und Exportmärkten für deutsche Unternehmen gewährleisten.,German foreign trade policy must ensure non-discriminatory access to foreign import and export markets for German companies.,407,,202
Das schließt den Zugang zu Rohstoffen und die Freiheit der Handelswege mit ein.,This includes access to raw materials and freedom of trade routes.,407,,202
"Ihre Kernaufgabe ist es daher, verlässliche Handelsregeln zu erhalten und gemäß den Interessen unseres Landes weiterzuentwickeln.",Its core task is therefore to maintain reliable trade rules and develop them further in line with the interests of our country.,407,,000
"Ideologisch motivierte Alleingänge, wie das Lieferkettengesetz, lehnen wir ab.","We reject ideologically motivated solo efforts, such as the Supply Chain Act.",401,,000
Wir unterstützen die Reform der Welthandelsorganisation (WTO),We support the reform of the World Trade Organization (WTO),407,,101
"und fördern die Zusammenarbeit mit den BRICS-Staaten sowie regionalen Organisationen wie ASEAN und Mercosur, wenn sie der wirtschaftlichen Wohlfahrt und politischen Selbstbestimmtheit unseres Landes dient.",and promote cooperation with the BRICS countries and regional organizations such as ASEAN and Mercosur if it serves the economic welfare and political self-determination of our country.,107,,101.1
Das Mercosur-Abkommen schadet unserer Landwirtschaft derzeit allerdings und erschwert damit langfristig die Sicherstellung der Nahrungsmittelversorgung unserer Bevölkerung aus eigener Kraft.,"However, the Mercosur agreement is currently damaging our agriculture and is therefore making it more difficult to secure food supplies for our population from our own resources in the long term.",703.1,,101.2
Wir fordern außerdem eine stärkere Kontrolle und Berücksichtigung gesamtwirtschaftlicher,We are also calling for greater control and consideration of macroeconomic factors.,406,,101.3
und verteidigungspolitischer Interessen Deutschlands bei der Übernahme deutscher Unternehmen durch ausländische Konzerne und Finanzinvestoren.,and defense policy interests of Germany when German companies are taken over by foreign corporations and financial investors.,104,,000
Sicherheitsrelevante und grundversorgungsrelevante Bereiche müssen dabei vor Übernahmen geschützt werden.,Security-relevant and basic supply-relevant areas must be protected from takeovers.,605.1,,000
"Entscheidungen ausländischer Gerichte und Behörden, die extraterritoriale Wirkung entfalten, betrachten wir als nichtig,","We regard decisions by foreign courts and authorities that have an extraterritorial effect as null and void, and",109,,101.4
einseitig verhängte Sanktionen gegen Wirtschaftsprojekte unseres Landes als völkerrechtswidrig.,unilaterally imposed sanctions against our country's economic projects as contrary to international law.,406,,101.5
Auswärtige Kultur- und Bildungspolitik Deutschlands,Germany's foreign cultural and educational policy,H,,101.6
"Aufgabe der auswärtigen Kulturpolitik Deutschlands muss es sein, Brücken zu anderen Völkern zu bauen,","The task of Germany's foreign cultural policy must be to build bridges to other peoples, to",107,,101.7
das Wissen um die deutsche Kultur und Geschichte zu vertiefen,deepen knowledge of German culture and history,601.1,,201
und die heimische Wirtschaft sowie den Tourismus durch Herstellung und Pflege internationaler Kontakte zu unterstützen.,and to support the domestic economy and tourism by establishing and maintaining international contacts.,410,,201
"Die deutschen Auslandssender, die Goethe-Institute und verschiedenen Kulturprojekte sollen ein positives Bild Deutschlands in der Welt vermitteln und für unser reiches kulturelles Erbe werben.","German foreign broadcasters, the Goethe Institutes and various cultural projects should convey a positive image of Germany to the world and promote our rich cultural heritage.",601.1,,000
"Ein besseres Verständnis für unsere kulturellen Werte, Traditionen und Geschichte schafft Vertrauen.","A better understanding of our cultural values, traditions and history creates trust.",601.1,,201
Die AfD bekennt sich ausdrücklich zur Fürsorgepflicht Deutschlands gegenüber den deutschen Minderheiten im Ausland.,The AfD is expressly committed to Germany's duty of care towards German minorities abroad.,705,,201.1
Deshalb muss ein Schwerpunkt unserer auswärtigen Kulturpolitik in der Unterstützung dieser Minderheiten bei der Bewahrung ihrer kulturellen und sprachlichen Identität liegen.,"Therefore, one focus of our foreign cultural policy must be to support these minorities in preserving their cultural and linguistic identity.",601.1,,201
"Die AfD setzt sich dafür ein, dass die Europäische Charta der Regional- oder Minderheitensprachen eingehalten wird.",The AfD is committed to ensuring that the European Charter for Regional or Minority Languages is respected.,705,,000
In den EU-Institutionen muss die deutsche Sprache gemäß ihrer rechtlichen Stellung und ihrer Verbreitung auch tatsächlich den anderen Arbeitssprachen Englisch und Französisch gleichgestellt werden.,"In the EU institutions, the German language must actually be placed on an equal footing with the other working languages English and French in accordance with its legal status and prevalence.",601.1,,201.2
Entwicklungspolitik neugestalten,Redesigning development policy,H,,201.2
Die deutsche Entwicklungspolitik ist gescheitert.,German development policy has failed.,109,,201.3
"Die AfD fordert eine Entwicklungspolitik, welche deutschen Sicherheits-",The AfD demands a development policy that takes German security,104,,201.4
und Wirtschaftsinteressen Rechnung trägt.,and economic interests into account.,410,,201.4
Insbesondere ist die Gewährung von Entwicklungshilfe ausnahmslos an die Bereitschaft der Partnerländer zur Rücknahme ihrer aus Deutschland ausreisepflichtigen Staatsbürger und ihre schnelle und wirksame Kooperation bei der Feststellung der Staatsbürgerschaft bzw. Volkszugehörigkeit zu knüpfen.,"In particular, the granting of development aid must be linked without exception to the willingness of partner countries to take back their citizens who are obliged to leave Germany and to cooperate quickly and effectively in establishing citizenship or ethnicity.",601.2,,201.4
Hilfe muss Hilfe zur Selbsthilfe sein – und keine Unterstützung von korrupten Systemen.,Aid must be help for self-help - and not support for corrupt systems.,109,,201.5
Eine lückenlose Kontrolle über die Verwendung der bereitgestellten Mittel ist die Grundlage jeder Entwicklungszusammenarbeit.,Complete control over the use of the funds provided is the basis of all development cooperation.,109,,201.5
"Wir fordern eine Stärkung der Sachleistungen (zum Beispiel Ausbildungshilfen vor Ort, Infrastrukturprojekte)","We call for a strengthening of in-kind contributions (e.g. local training aid, infrastructure projects)",107,,201
und einen Abbau von Finanzleistungen.,and a reduction in financial contributions.,109,,201
Die Förderung von fragwürdigen gender- und WOKE-ideologiebasierten Entwicklungsprojekten ist zu beenden.,The promotion of questionable gender and WOKE ideology-based development projects must be stopped.,109,,201
"Darüber hinaus setzen wir uns dafür ein, dass die Entwicklungshilfepolitik der EU auf die Ebene der Mitgliedsstaaten zurückgeführt wird, um die Eigeninteressen der Nationalstaaten besser zu vertreten.","In addition, we advocate that the EU's development aid policy be reduced to the level of the member states in order to better represent the interests of the nation states.",110,,201
"Entwicklungshilfe an China und Indien, oder an Atommächte wie z. B. Pakistan, ist zu streichen.","Development aid to China and India, or to nuclear powers such as Pakistan, should be abolished.",109,,201
"Generell sehen wir aufgrund der außerordentlich schwierigen Haushaltslage die Notwendigkeit, die Mittel für Entwicklungszusammenarbeit deutlich zu reduzieren.","In general, due to the extremely difficult budgetary situation, we see the need to significantly reduce funding for development cooperation.",109,,201
ZEIT FÜR SICHERHEIT,TIME FOR SECURITY,H,,201.2
ASYL- UND MIGRATIONSPOLITIK,ASYLUM AND MIGRATION POLICY,H,,201.2
"In den vergangenen Jahrzehnten wurden die politischen Rahmenbedingungen in Deutschland so ausgestaltet, dass das Land zum Hauptanziehungspunkt insbesondere für Armutsmigranten aus dem Nahen und Mittleren Osten sowie aus Afrika geworden ist.","In recent decades, the political framework conditions in Germany have been designed in such a way that the country has become the main point of attraction for poor migrants from the Middle East and Africa in particular.",601.2,,201.2
Zusätzlich entfalten deutsche Sozialsysteme eine enorme Sogwirkung und setzen gewaltige Migrationsströme in Bewegung.,"In addition, German social systems have an enormous pull effect and set huge migration flows in motion.",601.2,,201.2
"In Verbindung mit der unverantwortlichen Politik der offenen Grenzen, die die unkontrollierte, millionenfache Zuwanderung noch befeuert, sendet die Bundesregierung damit den Interessen unseres Landes völlig entgegengesetzte Signale aus.","In conjunction with the irresponsible policy of open borders, which is fueling uncontrolled immigration in the millions, the German government is sending out signals that are completely contrary to the interests of our country.",601.2,,201
"Die Folgen davon sind ungesteuertes Bevölkerungswachstum,","The consequences of this are uncontrolled population growth,",601.2,,201
"Überforderung der Staatsfinanzen,","overstretched public finances,",414,,201
"signifikant ansteigende Kriminalität,",a significant rise in crime and,605.1,,000
Gefährdung der sozialen Sicherungssysteme,a threat to social security systems,504,,201.1
und des Wohnungsmarktes.,and the housing market.,403,,201.1
"Während einige unserer europäischen Nachbarn die Massenzuwanderung massiv eingedämmt haben, bleiben deutsche Politiker weiter untätig.","While some of our European neighbors have massively curbed mass immigration, German politicians continue to remain inactive.",601.2,,201.1
"Statt das Asylrecht zu reformieren, hat sich die Regierung die Legalisierung der illegalen Einwanderung auf die Fahnen geschrieben.","Instead of reforming asylum law, the government has taken up the cause of legalizing illegal immigration.",601.2,,201.1
Eine existentielle Frage wie die Zuwanderung muss in freier Selbstbestimmung auf nationaler Ebene entschieden werden.,An existential issue such as immigration must be decided freely at national level.,110,,201.1
"Das bedeutet, allein Deutschland entscheidet, wer nach Deutschland kommen darf.",This means that Germany alone decides who is allowed to come to Germany.,110,,201.2
Kontrollen und damit verbundene Zurückweisungen an der Grenze müssen als selbstverständliches Recht souveräner Staaten aufgefasst werden.,Controls and the associated rejections at the border must be seen as a self-evident right of sovereign states.,601.2,,201.2
Die AfD wird eine deutliche Kehrtwende in der bisherigen Migrationspolitik einleiten,The AfD will initiate a clear turnaround in the current migration policy,601.2,,201.2
und die Staatsgrenzen wieder kontrollieren.,and control the national borders again.,601.2,,201.2
Die Freizügigkeitsregelungen innerhalb der EU bleiben davon unberührt.,This will not affect the rules on freedom of movement within the EU.,108,,101
"Einreisen darf künftig nur noch, wem dies erlaubt ist.","In future, only those who are permitted to do so will be allowed to enter the country.",601.2,,101
"Alle in den letzten Jahren angestoßenen migrationspolitischen Regelungen, die nicht im Interesse Deutschlands liegen, werden zurückgenommen.",All migration policy regulations initiated in recent years that are not in Germany's interests will be withdrawn.,601.2,,101
"Wer kein Bleiberecht besitzt und sich illegal in Deutschland aufhält, wird abgeschoben.",Anyone who does not have the right to stay and is in Germany illegally will be deported.,601.2,,101
Genau in diesem Bereich – im Bereich der Rückführungspolitik – gibt es seit Jahren ein erhebliches Vollzugsdefizit bei der Umsetzung ausländerrechtlich vorgesehener Maßnahmen.,It is precisely in this area - in the area of repatriation policy - that there has been a considerable enforcement deficit in the implementation of measures provided for under immigration law for years.,601.2,,101
Dieses Vollzugsdefizit wird die AfD in Regierungsverantwortung umgehend beenden.,The AfD will immediately put an end to this enforcement deficit when it is in government.,601.2,,101
"Unser Maßnahmenkatalog zur Umkehr dieses migrationspolitischen Staatsversagens heißt Remigration und umfasst folgende Maßnahmen, die bereits heute der geltenden Rechtslage entsprechen oder sich jedenfalls mittels verfassungskonformer Gesetzesänderungen umsetzen lassen:","Our catalog of measures to reverse this failure of migration policy is called remigration and includes the following measures, which already correspond to the current legal situation or can at least be implemented by means of constitutional amendments to the law:",601.2,,101
Wir werden vollziehbar ausreisepflichtige Personen konsequent abschieben,We will consistently deport people who are required to leave the country,601.2,,101
"und bestehende Fehlanreize (Bürgergeld, Bleiberechte für Ausreisepflichtige, Turboeinbürgerung) abstellen.","and eliminate existing disincentives (citizens' allowance, right to stay for those required to leave the country, turbo naturalization).",601.2,,101
Ebenso werden wir in diesem Zusammenhang Anreize zur freiwilligen Rückkehr ausbauen.,"In this context, we will also expand incentives for voluntary return.",601.2,,101
"Wenn der Fluchtgrund entfällt – wie aktuell in Syrien –, endet der Schutzanspruch, der zeitlich begrenzt ist und keinesfalls eine Anwartschaft auf eine dauerhafte Einwanderung begründet.","If the reason for fleeing no longer applies - as is currently the case in Syria - the entitlement to protection ends, which is limited in time and in no way establishes an entitlement to permanent immigration.",601.2,,101
Hierzu sind umgehend Widerrufsverfahren einzuleiten und Verhandlungen mit den Herkunftsländern aufzunehmen.,"To this end, revocation procedures must be initiated immediately and negotiations started with the countries of origin.",601.2,,101
"Hierin sehen wir ein großes Remigrationspotential, welches auch durch die Herkunftsländer selbst eingefordert wird.","We see great potential for remigration here, which is also demanded by the countries of origin themselves.",601.2,,101
"Ausländische Gefährder, Extremisten und schwere Straftäter werden wir vorrangig zurückführen.","We will prioritize the repatriation of foreign criminals, extremists and serious offenders.",605.1,,101
"Die Ausweisung ausländischer Straftäter insbesondere bei Gewalt-, Drogen- und Sexualdelikten sowie bei der organisierten und Clankriminalität werden wir deutlich erleichtern.","We will make it much easier to deport foreign criminals, especially those involved in violent, drug and sexual offences as well as organized and clan crime.",605.1,,101
Dem Import ausländischer Konflikte auf deutschem Boden werden wir nicht länger tatenlos zusehen.,We will no longer stand idly by and watch foreign conflicts being imported onto German soil.,601.2,,101
Das gilt für die Ausrufung des Kalifats genauso wir für muslimischen Antisemitismus.,This applies to the proclamation of the caliphate just as much as it does to Muslim anti-Semitism.,605.1,,101
Die Remigration ausländischer Straftäter werden wir auch in diesem Zusammenhang deutlich erleichtern.,We will also make it much easier for foreign criminals to repatriate in this context.,605.1,,101
ZUWANDERUNG WIEDER NATIONAL REGELN,REGULATING IMMIGRATION NATIONALLY AGAIN,H,,101
"Deutsches Recht schließt die Einreise zum Zweck der Asylgewährung aus, sofern Antragsteller aus einem sicheren Drittstaat einreisen.",German law excludes entry for the purpose of asylum if applicants enter from a safe third country.,601.2,,101
Entgegen dieser Rechtslage werden solche Einreisen seit Jahren jedoch geduldet.,"Contrary to this legal situation, however, such entries have been tolerated for years.",601.2,,101
Dublin-Rücküberstellungen ins zuständige EU-Ersteinreiseland scheitern meist an der Unwilligkeit dieser EU-Mitgliedstaaten.,Dublin returns to the responsible EU country of first entry usually fail due to the unwillingness of these EU member states.,601.2,,101
In der Realität bleibt deshalb fast jeder auch illegal eingereiste Asylbewerber dauerhaft hier.,"In reality, therefore, almost every asylum seeker who enters the country illegally remains here permanently.",601.2,,101
Dieser Zustand ist untragbar.,This situation is intolerable.,601.2,,101
"Der Verweis auf eine angeblich notwendige Zuständigkeitsüberprüfung für das Asylverfahren greift hierbei ausdrücklich nicht, da diese auch im bereits sicheren, zuvor durchquerten EU-Nachbarstaat möglich wäre.","The reference to an allegedly necessary review of responsibility for the asylum procedure expressly does not apply here, as this would also be possible in the already safe, previously crossed EU neighboring country.",601.2,,101
Maßnahmen zur Aufrechterhaltung der öffentlichen Sicherheit und zum Schutz der inneren Sicherheit haben zudem Vorrang vor den europäischen Vorschriften über das Asyl- und Ausländerrecht.,Measures to maintain public safety and protect internal security also take precedence over European regulations on asylum and aliens law.,605.1,,101
"Hinzu kommt, dass dem Verzicht auf Binnengrenzkontrollen seinerzeit nur unter der Voraussetzung zugestimmt wurde, dass die Außengrenzsicherheit gewährleistet ist","In addition, the waiver of internal border controls was only agreed to at the time on the condition that external border security is guaranteed",605.1,,101
und alle EU-Mitgliedstaaten die Standards für die Durchführung der Asylverfahren und die Dublin-Vorschriften beachten.,and that all EU member states comply with the standards for the implementation of asylum procedures and the Dublin regulations.,108,,101
Zudem war die Massenmigration in die EU seit 2015 bei Ratifizierung des EU-Vertrages 1993 nicht vorhersehbar.,"In addition, the mass migration into the EU since 2015 was not foreseeable when the EU Treaty was ratified in 1993.",601.2,,101
"Somit ist die Geschäftsgrundlage der europäischen Asylregelung entfallen, weshalb sich für Deutschland keinerlei Verpflichtung in dieser Hinsicht mehr ergibt.","The basis of the European asylum system has therefore ceased to exist, which is why Germany no longer has any obligation in this regard.",110,,101
"Das „Gemeinsame Europäische Asylsystem“ (GEAS) ist vollständig gescheitert, weshalb wir diesen Irrweg nicht weiterverfolgen werden.","The ""Common European Asylum System"" (CEAS) has failed completely, which is why we will not pursue this misguided path any further.",110,,101
"Stattdessen werden wir uns – analog zu Dänemark – im Rahmen eines „Opt-Outs“ nicht länger an der gemeinsamen Politik der EU im Bereich Asyl, subsidiärer Schutz und vorübergehender Schutz beteiligen.","Instead, as in Denmark, we will no longer participate in the EU's common policy on asylum, subsidiary protection and temporary protection as part of an opt-out.",110,,101
"Wir werden stattdessen unsere Grenzen wieder selbst kontrollieren und die Bundespolizei als Grenzbehörde einsetzen, um illegale Einreisen wirksam zu unterbinden und illegal einreisende Personen konsequent an der Grenze zurückweisen zu können.","Instead, we will once again control our borders ourselves and deploy the Federal Police as the border authority in order to effectively prevent illegal entry and consistently turn back illegal immigrants at the border.",601.2,,101
Dies dient auch der grenzüberschreitenden Kriminalitätsbekämpfung.,This will also help to combat cross-border crime.,605.1,,101
"Den Pendler-, Urlaubs- und Warenverkehr werden wir dabei weiterhin gewährleisten.","We will continue to guarantee the movement of commuters, holidaymakers and goods.",108,,Error_not_all_lines_annotated
Weiterhin werden wir folgende Maßnahmen unter Beachtung rechtsstaatlicher Standards umsetzen: Einrichtung von Gewahrsamszentren an der Grenze zur Sicherstellung aufenthaltsbeendender Maßnahmen,We will also implement the following measures in compliance with the rule of law: Establishment of detention centers at the border to ensure that measures are taken to terminate residence,601.2,,Error_not_all_lines_annotated
Aufkündigung von UN-Migrations- und UN-Flüchtlingspakt,Termination of the UN Convention on Migration and the UN Refugee Convention,109,,Error_not_all_lines_annotated
Anstoßen sowohl einer Reform der Genfer Flüchtlingskonvention (GFK) als auch der Europäischen Menschenrechtskonvention (EMRK) mit dem Ziel der Anpassung an aktuelle Gegebenheiten seit 2015,Initiation of a reform of both the Geneva Refugee Convention (GRC) and the European Convention on Human Rights (ECHR) with the aim of adapting them to current circumstances since 2015,601.2,,Error_not_all_lines_annotated
Umwandlung des individuellen Asylrechts hin zu einer institutionellen Garantie oder einer einfachgesetzlichen Regelung,Transformation of the individual right to asylum into an institutional guarantee or a simple legal regulation,601.2,,Error_not_all_lines_annotated
"Der Rechtsanspruch auf Aufnahme zum Zweck des Asylverfahrens wird auf Personen, die unmittelbar und konkret bedroht sind, beschränkt",The legal right to admission for the purpose of the asylum procedure will be limited to persons who are directly and specifically threatened,601.2,,Error_not_all_lines_annotated
ASYLPARADIES DEUTSCHLAND SCHLIESSEN,CLOSING THE ASYLUM PARADISE GERMANY,H,,Error_not_all_lines_annotated
Deutschland trägt aufgrund seiner Regierungspolitik und ihrer gesetzlichen Auswirkungen seit 2015 die Hauptlast der illegalen Zuwanderung nach Europa.,Germany has borne the brunt of illegal immigration to Europe since 2015 due to its government policy and its legal consequences.,601.2,,Error_not_all_lines_annotated
Die AfD wird diesem Missstand mit einem umfassenden Maßnahmenkatalog zur Wiederherstellung geordneter Verhältnisse begegnen.,The AfD will counter this grievance with a comprehensive catalog of measures to restore orderly conditions.,601.2,,Error_not_all_lines_annotated
"Wir werden uns dafür einsetzen, dass Asylverfahren und Anträge auf subsidiären Schutz zukünftig außerhalb Deutschlands gestellt und bearbeitet werden",We will advocate for asylum procedures and applications for subsidiary protection to be filed and processed outside of Germany in the future,601.2,,Error_not_all_lines_annotated
Beantragung von Asyl und einem sonstigen Schutzstatus nur bei nachgewiesener Identität und Staatsangehörigkeit,Application for asylum and other protection status only with proven identity and citizenship,601.2,,Error_not_all_lines_annotated
"Keine pauschalen Zuwanderungskontingente und Umverteilungsquoten, egal ob im nationalstaatlichen, europäischen oder außereuropäischen Rahmen","No blanket immigration quotas and redistribution quotas, regardless of whether in a national, European or non-European context",601.2,,Error_not_all_lines_annotated
Einstellung der freiwilligen Aufnahmeprogramme für Afghanistan,Cessation of voluntary admission programs for Afghanistan,601.2,,Error_not_all_lines_annotated
Aufarbeitung des „Ortskräfteskandals Afghanistan“ im Rahmen eines parlamentarischen Untersuchungsausschusses,"Investigation of the ""local forces scandal Afghanistan"" within the framework of a parliamentary committee of inquiry",202.1,,Error_not_all_lines_annotated
"Keine Aufnahme von Migranten im Rahmen einer „europäischen Lösung“, die durch Missbrauch der Seenotrettung nach Europa gelangen.","No admission of migrants who arrive in Europe through abuse of sea rescue as part of a ""European solution"".",601.2,,Error_not_all_lines_annotated
